"state","county","checklists","totalSpSeen","modeledTotal","speciesDifference"
"OK","cherokee",1088,233,319.890665076803,86.8906650768026
"OK","choctaw",157,174,306.078221491347,132.078221491347
"OK","cimarron",2518,304,330.988742765693,26.9887427656927
"OK","cleveland",8327,301,308.340955887392,7.34095588739211
"OK","coal",51,151,305.114235651968,154.114235651968
"OK","comanche",4153,300,314.108874464265,14.1088744642647
"OK","cotton",650,193,308.463858803804,115.463858803804
"OK","craig",138,161,297.558685389085,136.558685389085
"OK","creek",696,208,311.97976547701,103.97976547701
"OK","custer",2078,240,308.789296132238,68.7892961322377
"OK","delaware",485,215,307.69321573697,92.6932157369698
"OK","dewey",188,192,303.323696636695,111.323696636695
"OK","ellis",360,190,299.129703536585,109.129703536585
"OK","garfield",457,223,306.441329546551,83.4413295465514
"OK","garvin",444,173,312.004421113658,139.004421113658
"OK","grady",546,207,318.368146141055,111.368146141055
"OK","grant",207,169,300.629280504849,131.629280504849
"OK","greer",279,203,298.622997636665,95.6229976366646
"OK","harmon",254,185,300.583978701147,115.583978701147
"OK","harper",464,189,295.753749681369,106.753749681369
"OK","haskell",71,142,323.046420852706,181.046420852706
"OK","hughes",135,171,311.724129251299,140.724129251299
"OK","jackson",587,217,307.775641653123,90.7756416531229
"OK","jefferson",250,202,319.443200922457,117.443200922457
"OK","johnston",750,274,306.847256468246,32.8472564682464
"OK","kay",431,220,300.591181766975,80.5911817669751
"OK","kingfisher",234,189,311.057302928067,122.057302928067
"OK","kiowa",300,217,307.931115332547,90.9311153325465
"OK","latimer",168,163,313.677250118141,150.677250118141
"OK","le flore",1275,217,318.694058891998,101.694058891998
"OK","lincoln",230,183,315.021306511744,132.021306511744
"OK","logan",1460,225,306.541737313499,81.5417373134991
"OK","love",227,190,316.403060009935,126.403060009935
"OK","mcclain",674,224,308.364497029694,84.3644970296937
"OK","mccurtain",2675,320,319.448373622828,0
"OK","mcintosh",212,196,316.795572956812,120.795572956812
"OK","major",182,184,304.264667694572,120.264667694572
"OK","marshall",199,197,315.567469172498,118.567469172498
"OK","mayes",258,210,310.507038930912,100.507038930912
"OK","murray",353,202,304.606428856189,102.606428856189
"OK","muskogee",346,223,325.425715100291,102.425715100291
"OK","noble",615,231,298.145460780333,67.1454607803333
"OK","nowata",81,191,291.874917849191,100.874917849191
"OK","okfuskee",68,164,309.867264731198,145.867264731198
"OK","oklahoma",14613,308,309.425730671104,1.42573067110408
"OK","okmulgee",286,196,308.144996273443,112.144996273443
"OK","osage",2436,275,301.76716639119,26.7671663911899
"OK","ottawa",254,192,299.398283861894,107.398283861894
"OK","pawnee",421,243,305.926151185739,62.9261511857393
"OK","payne",9789,285,304.31481745725,19.3148174572502
"OK","pittsburg",997,209,323.871346619536,114.871346619536
"OK","pontotoc",138,176,306.946815677993,130.946815677993
"OK","pottawatomie",634,197,315.081575313411,118.081575313411
"OK","pushmataha",199,186,303.93033034985,117.93033034985
"OK","roger mills",250,205,304.675736201671,99.6757362016708
"OK","rogers",1336,243,304.196190874875,61.1961908748752
"OK","seminole",174,166,312.366214732468,146.366214732468
"OK","sequoyah",553,274,325.200471640116,51.2004716401162
"OK","stephens",246,201,315.41556953972,114.41556953972
"OK","texas",1328,259,323.416779754014,64.4167797540139
"OK","tillman",1063,264,313.511381057166,49.5113810571656
"OK","tulsa",8817,310,306.825424906699,0
"OK","wagoner",1907,240,313.547998121609,73.5479981216093
"OK","washington",1537,272,296.563786414407,24.5637864144072
"OK","washita",301,193,309.497809343314,116.497809343314
"OK","woods",298,176,292.850920187654,116.850920187654
"OK","woodward",4146,243,294.763626337346,51.7636263373464
"OR","baker",2431,262,304.530407910471,42.530407910471
"OR","benton",78112,297,294.081795067938,0
"OR","clackamas",21294,279,285.848280984207,6.84828098420707
"OR","clatsop",11446,363,354.006088982087,0
"OR","columbia",6389,248,287.99451699851,39.99451699851
"OR","coos",8769,342,344.074300531586,2.07430053158595
"OR","crook",4554,282,312.762512526545,30.7625125265449
"OR","curry",6585,373,370.499901854852,0
"OR","deschutes",27206,348,308.040965387443,0
"OR","douglas",10678,345,337.995504386753,0
"OR","gilliam",1344,225,297.715032878408,72.715032878408
"OR","grant",2178,249,315.144088646993,66.1440886469929
"OR","harney",14163,350,335.459732329709,0
"OR","hood river",3597,247,285.703379933413,38.7033799334133
"OR","jackson",24758,313,304.163984700407,0
"OR","jefferson",4636,283,293.052148669237,10.0521486692371
"OR","josephine",5896,269,305.453587914726,36.4535879147265
"OR","klamath",13179,334,314.473794771891,0
"OR","lake",8261,307,320.992004503582,13.9920045035819
"OR","lane",60537,374,339.702184169126,0
"OR","linn",11627,296,284.347430125237,0
"OR","lincoln",28468,360,333.181539340451,0
"OR","malheur",2310,256,335.256686547727,79.2566865477275
"OR","marion",24109,295,294.868488429496,0
"OR","morrow",2286,258,300.051196848525,42.0511968485247
"OR","multnomah",56273,311,285.006436269741,0
"OR","polk",14161,296,300.23937512844,4.23937512844014
"OR","sherman",1791,244,298.761600925458,54.7616009254585
"OR","tillamook",13240,347,327.263575674865,0
"OR","umatilla",4871,291,293.591127272185,2.59112727218474
"OR","union",6320,305,286.577251234718,0
"OR","wallowa",3882,261,307.669258477538,46.6692584775377
"OR","wasco",4903,262,282.152715516543,20.1527155165426
"OR","washington",39959,292,292.459239481244,0.459239481244197
"OR","wheeler",1557,215,296.146575283848,81.1465752838477
"OR","yamhill",4245,230,296.168420482028,66.168420482028
"PA","adams",6979,253,275.368600640239,22.3686006402389
"PA","allegheny",85207,277,273.448191599901,0
"PA","armstrong",5350,233,263.224326403938,30.2243264039382
"PA","beaver",5264,253,270.605936561217,17.6059365612168
"PA","bedford",2339,260,274.973124929383,14.9731249293835
"PA","berks",23137,321,306.710754758054,0
"PA","blair",4601,243,264.365142591048,21.3651425910483
"PA","bradford",3312,219,267.06608519323,48.0660851932296
"PA","bucks",49140,341,307.027707910959,0
"PA","butler",16521,276,268.3842532396,0
"PA","cambria",2727,245,261.704438861899,16.704438861899
"PA","cameron",774,203,260.532733734214,57.5327337342137
"PA","carbon",5425,272,273.160761289341,1.16076128934105
"PA","centre",50758,319,274.080064800032,0
"PA","chester",56953,304,305.638852939702,1.63885293970162
"PA","clarion",4159,250,263.286681947331,13.2866819473308
"PA","clearfield",2517,237,266.626329723974,29.6263297239741
"PA","clinton",3814,263,271.831202172403,8.83120217240293
"PA","columbia",2217,222,266.709866121415,44.7098661214149
"PA","crawford",11024,283,286.026792110951,3.02679211095079
"PA","cumberland",22033,309,283.186368731848,0
"PA","dauphin",16964,310,282.808608023542,0
"PA","delaware",19395,328,303.621396178264,0
"PA","elk",1399,215,266.879099109036,51.8790991090356
"PA","erie",14027,336,300.313293783499,0
"PA","fayette",2744,245,265.145771471415,20.1457714714154
"PA","forest",2270,213,263.563036102709,50.5630361027087
"PA","franklin",9223,271,276.053224465718,5.05322446571836
"PA","fulton",1833,218,267.648851796138,49.6488517961383
"PA","greene",2117,201,258.721286973963,57.7212869739629
"PA","huntingdon",13078,291,276.144065554343,0
"PA","indiana",7928,286,271.663107986197,0
"PA","jefferson",1427,210,263.080776176439,53.0807761764395
"PA","juniata",2493,250,274.864087183751,24.8640871837513
"PA","lackawanna",3998,205,263.30151668606,58.3015166860598
"PA","lancaster",39772,339,313.65478592154,0
"PA","lawrence",4077,244,269.385746448536,25.3857464485365
"PA","lebanon",16296,292,281.8941613389,0
"PA","lehigh",21651,284,295.618812613978,11.6188126139778
"PA","luzerne",9657,273,273.603933741933,0.603933741932963
"PA","lycoming",13785,272,272.759433929777,0.759433929777174
"PA","mckean",2409,238,265.713714235442,27.713714235442
"PA","mercer",4323,270,273.378197233081,3.37819723308053
"PA","mifflin",2857,237,267.265363775473,30.2653637754734
"PA","monroe",12250,257,278.725249083977,21.725249083977
"PA","montgomery",53352,305,302.598615294112,0
"PA","montour",3204,258,273.309843989275,15.309843989275
"PA","northampton",13559,307,297.713514102931,0
"PA","northumberland",2797,250,277.563401922519,27.5634019225189
"PA","perry",3305,235,278.097883804132,43.0978838041317
"PA","philadelphia",28061,321,300.700486725927,0
"PA","pike",3504,228,266.459086301531,38.4590863015305
"PA","potter",2162,210,264.438584650148,54.4385846501484
"PA","schuylkill",10844,258,279.797086200263,21.7970862002633
"PA","snyder",1735,224,274.747311545361,50.7473115453609
"PA","somerset",6661,279,268.491392453406,0
"PA","sullivan",1340,208,262.5518667299,54.5518667298995
"PA","susquehanna",7117,236,266.931247522692,30.9312475226918
"PA","tioga",15204,260,264.030049995223,4.03004999522273
"PA","union",1915,235,269.640561930528,34.640561930528
"PA","venango",1586,242,267.348186674739,25.3481866747394
"PA","warren",1751,227,274.171929692909,47.1719296929087
"PA","washington",7498,242,270.922294529888,28.9222945298882
"PA","wayne",3259,213,269.647920747307,56.6479207473073
"PA","westmoreland",10142,274,270.812649653186,0
"PA","wyoming",1660,220,267.193979178183,47.1939791781835
"PA","york",18250,286,310.460689661943,24.4606896619433
"RI","bristol",4147,268,357.824876251124,89.8248762511236
"RI","kent",3701,237,337.73738334199,100.73738334199
"RI","newport",15012,348,348.280445151179,0.280445151178924
"RI","providence",9999,271,326.340548032696,55.340548032696
"RI","washington",19948,369,353.196384708025,0
"SC","abbeville",211,140,266.537804259974,126.537804259974
"SC","aiken",11255,248,263.468829431893,15.4688294318925
"SC","allendale",648,185,280.378494365068,95.3784943650676
"SC","anderson",3925,262,254.316019459148,0
"SC","bamberg",90,135,272.199297132623,137.199297132623
"SC","barnwell",765,211,267.892825646577,56.8928256465766
"SC","beaufort",14758,326,359.095372715685,33.0953727156846
"SC","berkeley",4173,272,337.175287806753,65.1752878067534
"SC","calhoun",462,202,271.583631727248,69.5836317272476
"SC","charleston",37454,390,371.825340172199,0
"SC","cherokee",434,164,254.810378391248,90.8103783912478
"SC","chester",294,170,265.388329621181,95.3883296211814
"SC","chesterfield",889,194,271.377159353871,77.3771593538709
"SC","clarendon",2459,279,295.179637606904,16.1796376069044
"SC","colleton",5216,311,351.812457984948,40.8124579849483
"SC","darlington",702,177,271.044762818166,94.044762818166
"SC","dillon",210,146,285.815132387239,139.815132387239
"SC","dorchester",3308,232,304.717777447168,72.7177774471683
"SC","edgefield",403,148,262.385964556676,114.385964556676
"SC","fairfield",193,170,265.625826094393,95.6258260943928
"SC","florence",672,183,309.605820838614,126.605820838614
"SC","georgetown",11287,361,350.503875487699,0
"SC","greenville",15828,248,248.440573138411,0.440573138410969
"SC","greenwood",1455,180,268.433985403977,88.4339854039773
"SC","hampton",790,206,286.972604260115,80.9726042601147
"SC","horry",4655,315,341.097465654196,26.097465654196
"SC","jasper",6113,322,320.153917912958,0
"SC","kershaw",3522,213,271.922694497224,58.9226944972241
"SC","lancaster",267,157,267.693685284989,110.693685284989
"SC","laurens",885,181,256.617617077784,75.6176170777837
"SC","lee",348,175,271.145109500739,96.1451095007388
"SC","lexington",6418,250,257.261451703,7.26145170300003
"SC","mccormick",687,211,264.034480048308,53.0344800483082
"SC","marion",94,161,303.273434160255,142.273434160255
"SC","marlboro",109,173,272.699915323823,99.6999153238229
"SC","newberry",373,177,264.149660496408,87.1496604964083
"SC","oconee",2419,229,254.413744086059,25.4137440860595
"SC","orangeburg",2960,261,301.051358077427,40.051358077427
"SC","pickens",4131,249,251.901264878056,2.90126487805571
"SC","richland",8876,263,270.300143765004,7.30014376500424
"SC","saluda",208,168,256.238262008096,88.2382620080958
"SC","spartanburg",43523,200,250.503192375995,50.5031923759952
"SC","sumter",962,203,275.662315225842,72.6623152258417
"SC","union",329,158,256.150416372256,98.150416372256
"SC","williamsburg",739,222,311.481917291244,89.4819172912442
"SC","york",1962,199,263.161273465412,64.1612734654121
"SD","aurora",270,210,293.250902642779,83.2509026427786
"SD","beadle",414,204,297.260904700732,93.2609047007321
"SD","bennett",191,228,317.841081663503,89.841081663503
"SD","bon homme",240,206,292.929997109251,86.9299971092507
"SD","brookings",2784,266,288.573923887379,22.5739238873786
"SD","brown",1560,312,302.852807816296,0
"SD","brule",407,228,299.355539519339,71.3555395193386
"SD","buffalo",255,198,307.191734754683,109.191734754683
"SD","butte",471,230,311.244630467238,81.2446304672376
"SD","campbell",89,175,310.723643691824,135.723643691824
"SD","charles mix",1787,277,302.167003648095,25.1670036480948
"SD","clark",209,165,293.464291022561,128.464291022561
"SD","clay",1116,254,291.014050842798,37.0140508427981
"SD","codington",307,196,288.164613851026,92.1646138510262
"SD","corson",53,155,310.306141065224,155.306141065224
"SD","custer",2752,249,317.212071103308,68.2120711033079
"SD","davison",273,202,292.290605599662,90.2906055996617
"SD","day",547,266,293.725479563071,27.7254795630706
"SD","deuel",251,183,283.279078221164,100.279078221164
"SD","dewey",65,153,308.978141749771,155.978141749771
"SD","douglas",1700,240,290.597799427777,50.5977994277774
"SD","edmunds",315,235,307.439962437631,72.4399624376309
"SD","fall river",595,224,322.776032076369,98.7760320763687
"SD","faulk",122,187,308.667321862349,121.667321862349
"SD","grant",383,223,285.976788265935,62.9767882659349
"SD","gregory",297,197,297.01053512763,100.01053512763
"SD","haakon",184,165,312.537186479054,147.537186479054
"SD","hamlin",157,160,285.788496663945,125.788496663945
"SD","hand",202,229,304.621940455906,75.6219404559055
"SD","hanson",135,172,291.663439227899,119.663439227899
"SD","harding",357,220,313.36960899482,93.3696089948203
"SD","hughes",1106,316,310.509491383755,0
"SD","hutchinson",349,203,298.46097325127,95.46097325127
"SD","hyde",148,200,308.154849610754,108.154849610754
"SD","jackson",1107,249,317.304373809082,68.3043738090823
"SD","jerauld",79,168,293.614153358646,125.614153358646
"SD","jones",320,211,314.897984548847,103.897984548847
"SD","kingsbury",1167,197,291.613875355621,94.613875355621
"SD","lake",612,220,289.645867440526,69.6458674405257
"SD","lawrence",1625,232,290.262135298301,58.2621352983011
"SD","lincoln",1197,258,291.636294196011,33.6362941960115
"SD","lyman",901,232,309.141743097437,77.1417430974365
"SD","mccook",286,203,291.386446960067,88.386446960067
"SD","mcpherson",1011,248,306.442865967745,58.4428659677451
"SD","marshall",313,244,294.765906127211,50.7659061272114
"SD","meade",1382,277,314.711997986977,37.7119979869771
"SD","mellette",80,153,315.657528359062,162.657528359062
"SD","miner",191,131,291.181890527789,160.181890527789
"SD","minnehaha",6686,279,294.750946721433,15.7509467214325
"SD","moody",224,167,289.54674043,122.54674043
"SD","pennington",7636,293,313.490176567237,20.4901765672369
"SD","perkins",189,219,311.686861542376,92.6868615423762
"SD","potter",112,196,309.043058282473,113.043058282473
"SD","roberts",2046,251,293.684724530373,42.6847245303729
"SD","sanborn",89,156,295.905343970248,139.905343970248
"SD","shannon",78,149,319.463496163345,170.463496163345
"SD","spink",162,200,304.703767921862,104.703767921862
"SD","stanley",933,282,310.610719380069,28.610719380069
"SD","sully",318,255,310.429485727338,55.4294857273379
"SD","todd",71,130,314.046569516317,184.046569516317
"SD","tripp",65,149,297.333787456481,148.333787456481
"SD","turner",210,186,291.304692217162,105.304692217162
"SD","union",380,239,293.63851461372,54.6385146137197
"SD","walworth",202,249,308.567405543406,59.5674055434065
"SD","yankton",1880,272,296.656776222103,24.6567762221031
"SD","ziebach",39,114,311.032083814829,197.032083814829
"TN","anderson",3922,249,260.086865739706,11.0868657397055
"TN","bedford",819,179,270.981921220335,91.9819212203353
"TN","benton",381,240,290.743673878816,50.7436738788162
"TN","bledsoe",698,193,267.201531550206,74.2015315502058
"TN","blount",6921,272,264.115867683744,0
"TN","bradley",1433,204,270.497254790473,66.4972547904729
"TN","campbell",1543,227,260.398945596025,33.398945596025
"TN","cannon",209,159,265.969852292851,106.969852292851
"TN","carroll",227,203,292.036399322795,89.0363993227948
"TN","carter",4408,249,250.053878182698,1.05387818269799
"TN","cheatham",686,195,282.901284927374,87.9012849273736
"TN","chester",86,148,295.514814288918,147.514814288918
"TN","claiborne",219,150,259.073551717847,109.073551717847
"TN","clay",606,172,262.510227113979,90.5102271139793
"TN","cocke",1623,254,261.585570337474,7.58557033747439
"TN","coffee",1337,228,265.001157778329,37.0011577783286
"TN","crockett",213,176,292.171518007689,116.171518007689
"TN","cumberland",3150,235,266.873383593052,31.8733835930516
"TN","davidson",22379,300,282.45311627739,0
"TN","decatur",284,224,294.052920626739,70.0529206267393
"TN","de kalb",1228,226,268.935808934488,42.9358089344875
"TN","dickson",969,195,283.571471936519,88.5714719365189
"TN","dyer",864,300,298.685191712064,0
"TN","fayette",957,227,299.457320381887,72.4573203818867
"TN","fentress",311,164,261.169378378304,97.1693783783043
"TN","franklin",1186,241,275.143901543821,34.1439015438207
"TN","gibson",831,279,292.973559411468,13.9735594114678
"TN","giles",263,142,286.71849993257,144.71849993257
"TN","grainger",443,176,263.432409218108,87.4324092181079
"TN","greene",1843,228,261.897281694079,33.897281694079
"TN","grundy",283,173,271.624934361765,98.6249343617651
"TN","hamblen",2678,208,261.597570714418,53.5975707144177
"TN","hamilton",14398,311,275.245347790028,0
"TN","hancock",69,121,257.12134828062,136.12134828062
"TN","hardeman",295,177,296.394125516798,119.394125516798
"TN","hardin",863,287,297.222228859736,10.2222288597362
"TN","hawkins",2624,241,264.914249390872,23.9142493908715
"TN","haywood",834,246,295.987354792796,49.987354792796
"TN","henderson",523,185,295.846488174104,110.846488174104
"TN","henry",2344,304,293.812870106173,0
"TN","hickman",377,169,289.778793236797,120.778793236797
"TN","houston",137,145,286.050933678269,141.050933678269
"TN","humphreys",1703,297,291.725396532059,0
"TN","jackson",330,161,265.97692399054,104.97692399054
"TN","jefferson",1050,216,267.967141087394,51.9671410873944
"TN","johnson",680,207,245.503025474641,38.5030254746412
"TN","knox",24043,278,267.702421339011,0
"TN","lake",1734,333,293.193846248207,0
"TN","lauderdale",555,273,300.108456228532,27.1084562285325
"TN","lawrence",538,243,290.171813516842,47.1718135168419
"TN","lewis",3849,215,289.173706319732,74.173706319732
"TN","lincoln",1032,228,283.166417596273,55.1664175962727
"TN","loudon",1223,205,269.190081868834,64.1900818688337
"TN","mcminn",553,168,273.254977350473,105.254977350473
"TN","mcnairy",328,178,297.959320839456,119.959320839456
"TN","macon",89,143,262.00298013079,119.00298013079
"TN","madison",1682,226,296.009671262513,70.0096712625133
"TN","marion",1357,241,273.612712555079,32.6127125550786
"TN","marshall",339,165,281.465977393614,116.465977393614
"TN","maury",794,236,285.81250680411,49.8125068041099
"TN","meigs",1633,209,268.821368391369,59.8213683913694
"TN","monroe",826,209,270.264211072957,61.2642110729571
"TN","montgomery",11856,259,282.434169687742,23.4341696877423
"TN","moore",228,147,267.073879907106,120.073879907106
"TN","morgan",705,174,265.752999243062,91.7529992430623
"TN","obion",837,295,295.901848856837,0.901848856836693
"TN","overton",251,190,261.58789820872,71.5878982087198
"TN","perry",1212,254,294.030851883493,40.0308518834935
"TN","pickett",133,161,256.258529867728,95.2585298677278
"TN","polk",4414,225,265.702419983251,40.7024199832513
"TN","putnam",4902,258,264.352148895688,6.35214889568817
"TN","rhea",606,203,267.283464431861,64.2834644318606
"TN","roane",2396,256,269.660628210049,13.6606282100491
"TN","robertson",375,163,278.198781309768,115.198781309768
"TN","rutherford",7410,261,267.307068267103,6.30706826710292
"TN","scott",812,206,261.598159344393,55.5981593443931
"TN","sequatchie",262,156,270.254658277853,114.254658277853
"TN","sevier",5884,235,257.611366031834,22.6113660318335
"TN","shelby",15988,343,316.611891992325,0
"TN","smith",518,188,266.829065138778,78.8290651387782
"TN","stewart",2123,277,284.994419422715,7.99441942271488
"TN","sullivan",9755,278,258.650918934676,0
"TN","sumner",1356,258,271.775469657707,13.7754696577068
"TN","tipton",871,246,306.758725604514,60.758725604514
"TN","trousdale",96,143,263.341513252783,120.341513252783
"TN","unicoi",979,192,250.931814776558,58.9318147765584
"TN","union",783,186,260.472222570052,74.4722225700524
"TN","van buren",288,183,265.898432791119,82.8984327911193
"TN","warren",1597,229,263.070596038936,34.0705960389356
"TN","washington",11680,265,262.445344943228,0
"TN","wayne",163,157,295.820589601805,138.820589601805
"TN","weakley",344,191,293.825940372659,102.825940372659
"TN","white",736,228,264.767486945743,36.7674869457427
"TN","williamson",3049,220,276.669811965585,56.6698119655849
"TN","wilson",2964,213,271.707636767966,58.7076367679657
"TX","anderson",574,227,326.057090739134,99.0570907391336
"TX","andrews",323,213,341.123619169934,128.123619169934
"TX","angelina",878,241,325.25372727056,84.2537272705602
"TX","aransas",18044,411,418.784017736473,7.78401773647261
"TX","archer",518,260,324.276086113182,64.2760861131819
"TX","armstrong",220,162,310.021606309894,148.021606309894
"TX","atascosa",1169,252,333.169326078427,81.1693260784269
"TX","austin",2199,271,313.666500274674,42.6665002746741
"TX","bailey",1109,272,328.501091117715,56.5010911177148
"TX","bandera",6551,300,318.152005917928,18.1520059179283
"TX","bastrop",6669,351,336.038305872137,0
"TX","baylor",367,225,322.336497871602,97.3364978716023
"TX","bee",2527,251,408.208780178491,157.208780178491
"TX","bell",5277,351,339.59204629664,0
"TX","bexar",36399,408,344.45182616086,0
"TX","blanco",4975,289,320.774552547891,31.7745525478912
"TX","borden",142,176,333.215877426526,157.215877426526
"TX","bosque",907,253,335.999475171731,82.9994751717313
"TX","bowie",1364,233,316.835898965705,83.8358989657055
"TX","brazoria",20109,415,408.308887225646,0
"TX","brazos",12219,316,316.351631496934,0.351631496934203
"TX","brewster",17504,395,387.050367601558,0
"TX","briscoe",979,234,309.361063301316,75.3610633013157
"TX","brooks",1384,256,402.718285120024,146.718285120024
"TX","brown",717,237,331.296398789861,94.2963987898614
"TX","burleson",1019,254,326.303537622457,72.3035376224573
"TX","burnet",5279,318,325.795946800825,7.79594680082522
"TX","caldwell",2749,262,320.277439319213,58.2774393192132
"TX","calhoun",3767,412,414.465576261295,2.46557626129487
"TX","callahan",410,200,325.969137804858,125.969137804858
"TX","cameron",47366,446,424.64667361038,0
"TX","camp",742,211,310.681615752246,99.6816157522456
"TX","carson",658,155,308.071255375476,153.071255375476
"TX","cass",635,236,321.638544727768,85.638544727768
"TX","castro",207,153,327.928843993321,174.928843993321
"TX","chambers",21696,361,393.253707784518,32.2537077845185
"TX","cherokee",556,213,325.811781472356,112.811781472356
"TX","childress",249,181,304.620547621263,123.620547621263
"TX","clay",822,244,320.070389736442,76.070389736442
"TX","cochran",289,185,321.533622310073,136.533622310073
"TX","coke",263,213,327.450755929166,114.450755929166
"TX","coleman",978,253,331.327016505807,78.3270165058067
"TX","collin",16653,303,319.781814876267,16.7818148762673
"TX","collingsworth",149,164,301.465002149419,137.465002149419
"TX","colorado",3647,306,341.205170808269,35.2051708082691
"TX","comal",7839,321,322.031271839634,1.03127183963363
"TX","comanche",308,193,329.044083753956,136.044083753956
"TX","concho",315,221,329.280513653218,108.280513653218
"TX","cooke",783,250,326.569212657688,76.5692126576884
"TX","coryell",2487,299,330.203730226988,31.2037302269877
"TX","cottle",181,160,309.723373119265,149.723373119265
"TX","crane",131,136,362.211678220163,226.211678220163
"TX","crockett",815,209,353.894721658435,144.894721658435
"TX","crosby",2274,299,311.210444711483,12.2104447114833
"TX","culberson",2920,299,382.50174973593,83.5017497359301
"TX","dallam",474,201,337.021110624509,136.021110624509
"TX","dallas",25915,350,332.026366595897,0
"TX","dawson",385,190,335.155134589127,145.155134589127
"TX","deaf smith",195,142,328.445340379116,186.445340379116
"TX","delta",353,304,304.777715904478,0.777715904477816
"TX","denton",11424,327,333.195922529382,6.1959225293819
"TX","de witt",3575,316,351.888225008568,35.8882250085684
"TX","dickens",235,217,307.347079565965,90.3470795659648
"TX","dimmit",449,231,346.260311206492,115.260311206492
"TX","donley",452,232,305.589321986132,73.5893219861323
"TX","duval",560,232,364.693278524565,132.693278524565
"TX","eastland",366,200,333.758021425779,133.758021425779
"TX","ector",374,214,346.983885475371,132.983885475371
"TX","edwards",2200,235,323.959047113427,88.9590471134265
"TX","ellis",3406,279,336.422660902652,57.4226609026517
"TX","el paso",4891,362,365.131524341521,3.13152434152101
"TX","erath",945,220,331.646279464368,111.646279464368
"TX","falls",506,206,334.489560359419,128.489560359419
"TX","fannin",922,244,314.790135373638,70.7901353736377
"TX","fayette",2048,282,328.541288324584,46.5412883245841
"TX","fisher",210,169,312.816605562906,143.816605562906
"TX","floyd",826,227,310.294490424116,83.2944904241161
"TX","foard",388,183,302.755125744239,119.755125744239
"TX","fort bend",13320,343,336.960687982502,0
"TX","franklin",983,220,313.333860607886,93.3338606078859
"TX","freestone",871,283,327.212991551224,44.212991551224
"TX","frio",748,238,343.561569074329,105.561569074329
"TX","gaines",167,144,337.977124444657,193.977124444657
"TX","galveston",52720,412,409.351022899526,0
"TX","galveston",52720,412,404.64380339454,0
"TX","garza",439,204,314.002978593647,110.002978593647
"TX","gillespie",2014,250,321.835299599793,71.8352995997934
"TX","glasscock",212,148,347.685208640738,199.685208640738
"TX","goliad",953,301,401.714685179162,100.714685179162
"TX","gonzales",2212,286,332.174069984979,46.1740699849789
"TX","gray",492,225,304.491428672093,79.4914286720931
"TX","grayson",9681,347,330.655691356572,0
"TX","gregg",1800,290,310.492234708203,20.4922347082027
"TX","grimes",1063,265,320.775957779286,55.7759577792855
"TX","guadalupe",16484,328,325.95674287236,0
"TX","hale",3392,255,325.675020791885,70.6750207918853
"TX","hall",655,160,306.303885622573,146.303885622573
"TX","hamilton",427,204,325.733122775706,121.733122775706
"TX","hansford",312,221,330.080899407259,109.080899407259
"TX","hardeman",683,240,301.682173637404,61.6821736374044
"TX","hardin",2528,257,316.538627402719,59.5386274027195
"TX","harris",91744,400,420.110079707625,20.1100797076255
"TX","harrison",2083,279,323.402088605947,44.4020886059469
"TX","hartley",330,220,339.566564966287,119.566564966287
"TX","haskell",197,206,322.256130399745,116.256130399745
"TX","hays",9211,324,320.086146435489,0
"TX","hemphill",278,221,303.00985004075,82.0098500407499
"TX","henderson",8266,265,318.105095139396,53.1050951393959
"TX","hidalgo",60691,419,419.481714859819,0.481714859819078
"TX","hill",1527,232,339.246791717407,107.246791717407
"TX","hockley",993,233,327.793965111119,94.7939651111187
"TX","hood",854,245,324.325009614135,79.3250096141355
"TX","hopkins",501,225,318.366931359699,93.3669313596988
"TX","houston",550,221,327.679048465846,106.679048465846
"TX","howard",651,224,341.9299973397,117.9299973397
"TX","hudspeth",2385,305,383.870342553773,78.8703425537731
"TX","hunt",2752,330,320.405871368359,0
"TX","hutchinson",1566,246,326.519789349965,80.5197893499649
"TX","irion",127,162,332.336492812344,170.336492812344
"TX","jack",459,216,329.230277149817,113.230277149817
"TX","jackson",1419,319,406.589663878397,87.5896638783975
"TX","jasper",1558,261,326.172419493482,65.172419493482
"TX","jeff davis",9944,328,358.835141993947,30.8351419939472
"TX","jefferson",50139,372,392.0702547921,20.0702547921004
"TX","jim hogg",1587,221,359.533592889372,138.533592889372
"TX","jim wells",1201,290,409.434561444832,119.434561444832
"TX","johnson",2632,275,332.446288813404,57.4462888134043
"TX","jones",356,225,321.819539047899,96.8195390478992
"TX","karnes",758,289,330.402149410773,41.4021494107731
"TX","kaufman",1451,281,323.142718219352,42.1427182193524
"TX","kendall",5655,313,312.209901190751,0
"TX","kenedy",3061,374,429.453275184123,55.4532751841229
"TX","kent",158,151,311.291002129298,160.291002129298
"TX","kerr",5302,311,324.269645000283,13.2696450002828
"TX","kimble",4904,315,329.930570883016,14.9305708830155
"TX","king",160,143,310.008319113918,167.008319113918
"TX","kinney",1174,287,322.994962808058,35.994962808058
"TX","kleberg",7945,388,411.394211206087,23.3942112060867
"TX","knox",315,202,314.02087829167,112.02087829167
"TX","lamar",688,231,308.995278467269,77.9952784672694
"TX","lamb",462,190,324.570709930304,134.570709930304
"TX","lampasas",1824,274,315.491359737349,41.4913597373493
"TX","la salle",1103,262,337.652920734171,75.6529207341713
"TX","lavaca",711,250,353.689634751179,103.689634751179
"TX","lee",1083,255,327.814059128832,72.8140591288315
"TX","leon",653,218,326.523296308829,108.523296308829
